"first_name","last_name","amount"
"MARY","SMITH","5.99"
"MICHAEL","SILVERMAN","5.99"
"NELLIE","GARRETT","5.99"
"JESUS","MCCARTNEY","5.99"
"MATTIE","HOFFMAN","5.99"
"WILLIE","HOWELL","5.99"
"GLADYS","HAMILTON","5.99"
"VIOLA","HANSON","5.99"
"KATIE","ELLIOTT","5.99"
"LUCY","WHEELER","5.99"
"TRACEY","BARRETT","5.99"
"ERNEST","STEPP","5.99"
"BOBBIE","CRAIG","5.99"
"JULIE","SANCHEZ","5.99"
"NICHOLAS","BARFIELD","5.99"
"ROY","WHITING","5.99"
"EVERETT","BANDA","5.99"
"HEATHER","MORRIS","5.99"
"DIANNE","SHELTON","5.99"
"ARTHUR","SIMPKINS","5.99"
"HERMAN","DEVORE","5.99"
"DANIEL","CABRAL","5.99"
"PATRICK","NEWSOM","5.99"
"LYDIA","BURKE","5.99"
"JOY","GEORGE","5.99"
"JANICE","WARD","5.99"
"DENNIS","GILMAN","5.99"
"JEANNE","LAWSON","5.99"
"YOLANDA","WEAVER","5.99"
"GLENN","PULLEN","5.99"
"RITA","GRAHAM","5.99"
"DERRICK","BOURQUE","5.99"
"ANGEL","BARCLAY","5.99"
"VELMA","LUCAS","5.99"
"OLGA","JIMENEZ","5.99"
"FLORENCE","WOODS","5.99"
"JESSIE","MILAM","5.99"
"JIMMIE","EGGLESTON","5.99"
"BRANDON","HUEY","5.99"
"CASSANDRA","WALTERS","5.99"
"MELISSA","KING","5.99"
"JERRY","JORDON","5.99"
"JIMMIE","EGGLESTON","5.99"
"WALLACE","SLONE","5.99"
"REGINA","BERRY","5.99"
"JUDY","GRAY","5.99"
"TONYA","CHAPMAN","5.99"
"RUBY","WASHINGTON","5.99"
"IDA","ANDREWS","5.99"
"SETH","HANNON","5.99"
"RICARDO","MEADOR","5.99"
"MORRIS","MCCARTER","5.99"
"ARMANDO","GRUBER","5.99"
"SCOTT","SHELLEY","5.99"
"JO","FOWLER","5.99"
"TARA","RYAN","5.99"
"EVELYN","MORGAN","5.99"
"LOUIS","LEONE","5.99"
"LILLIAN","GRIFFIN","5.99"
"VIOLET","RODRIQUEZ","5.99"
"BETTY","WHITE","5.99"
"HOLLY","FOX","5.99"
"GERTRUDE","CASTILLO","5.99"
"JOE","GILLILAND","5.99"
"MARIAN","MENDOZA","5.99"
"HAROLD","MARTINO","5.99"
"MARSHA","DOUGLAS","5.99"
"RUBY","WASHINGTON","5.99"
"NORMA","GONZALES","5.99"
"SAMANTHA","DUNCAN","5.99"
"JANICE","WARD","5.99"
"JAIME","NETTLES","5.99"
"TONYA","CHAPMAN","5.99"
"SALVADOR","TEEL","5.99"
"MIKE","WAY","5.99"
"BOB","PFEIFFER","5.99"
"PHYLLIS","FOSTER","5.99"
"ERIC","ROBERT","5.99"
"COREY","HAUSER","5.99"
"NORA","HERRERA","5.99"
"APRIL","BURNS","5.99"
"STACEY","MONTGOMERY","5.99"
"CURTIS","IRBY","5.99"
"NORMAN","CURRIER","5.99"
"TINA","SIMMONS","5.99"
"HERBERT","KRUGER","5.99"
"SALVADOR","TEEL","5.99"
"JULIA","FLORES","5.99"
"NORA","HERRERA","5.99"
"ANDY","VANHORN","5.99"
"SHIRLEY","ALLEN","5.99"
"NORA","HERRERA","5.99"
"CARMEN","OWENS","5.99"
"LORRAINE","STEPHENS","5.99"
"CHERYL","MURPHY","5.99"
"NAOMI","JENNINGS","5.99"
"MAE","FLETCHER","5.99"
"CATHERINE","CAMPBELL","5.99"
"TINA","SIMMONS","5.99"
"MEGAN","PALMER","5.99"
"GLEN","TALBERT","5.99"
"TONYA","CHAPMAN","5.99"
"MYRTLE","FLEMING","5.99"
"BETH","FRANKLIN","5.99"
"TAMMY","SANDERS","5.99"
"CLIFTON","MALCOLM","5.99"
"ALBERT","CROUSE","5.99"
"BEATRICE","ARNOLD","5.99"
"VICTOR","BARKLEY","5.99"
"GERALD","FULTZ","5.99"
"RENEE","LANE","5.99"
"ALLAN","CORNISH","5.99"
"CURTIS","IRBY","5.99"
"JESUS","MCCARTNEY","5.99"
"JESUS","MCCARTNEY","5.99"
"MARLENE","WELCH","5.99"
"JULIO","NOLAND","5.99"
"LAWRENCE","LAWTON","5.99"
"GERALD","FULTZ","5.99"
"VICKI","FIELDS","5.99"
"CAROLYN","PEREZ","5.98"
"JORDAN","ARCHULETA","5.98"
"MORRIS","MCCARTER","5.98"
"SONIA","GREGORY","5.98"
"NATALIE","MEYER","5.98"
"LUCY","WHEELER","5.98"
"ELMER","NOE","5.98"
"JEANNE","LAWSON","4.99"
"RONALD","WEINER","4.99"
"ANTHONY","SCHWAB","4.99"
"BESSIE","MORRISON","4.99"
"FRANK","WAGGONER","4.99"
"JASON","MORRISSEY","4.99"
"JASON","MORRISSEY","4.99"
"DIANNE","SHELTON","4.99"
"MAXINE","SILVA","4.99"
"JEFFREY","SPEAR","4.99"
"KRISTIN","JOHNSTON","4.99"
"EVERETT","BANDA","4.99"
"STEPHEN","QUALLS","4.99"
"YOLANDA","WEAVER","4.99"
"RHONDA","KENNEDY","4.99"
"ANDREW","PURDY","4.99"
"SHARON","ROBINSON","4.99"
"MAXINE","SILVA","4.99"
"JORDAN","ARCHULETA","4.99"
"ROBERTA","HARPER","4.99"
"IAN","STILL","4.99"
"CARL","ARTIS","4.99"
"JOSHUA","MARK","4.99"
"BILLIE","HORTON","4.99"
"JOSHUA","MARK","4.99"
"JERRY","JORDON","4.99"
"DWIGHT","LOMBARDI","4.99"
"DENNIS","GILMAN","4.99"
"JAIME","NETTLES","4.99"
"PATRICK","NEWSOM","4.99"
"HAROLD","MARTINO","4.99"
"VICKIE","BREWER","4.99"
"SAMANTHA","DUNCAN","4.99"
"HENRY","BILLINGSLEY","4.99"
"CARL","ARTIS","4.99"
"JO","FOWLER","4.99"
"STELLA","MORENO","4.99"
"ARTHUR","SIMPKINS","4.99"
"RYAN","SALISBURY","4.99"
"MARSHA","DOUGLAS","4.99"
"JOE","GILLILAND","4.99"
"ANNETTE","OLSON","4.99"
"JACK","FOUST","4.99"
"JACK","FOUST","4.99"
"STELLA","MORENO","4.99"
"ALBERT","CROUSE","4.99"
"CASEY","MENA","4.99"
"AUDREY","RAY","4.99"
"ALFREDO","MCADAMS","4.99"
"TERRY","GRISSOM","4.99"
"REGINA","BERRY","4.99"
"IVAN","CROMWELL","4.99"
"JEFFREY","SPEAR","4.99"
"JOHNNIE","CHISHOLM","4.99"
"MARIAN","MENDOZA","4.99"
"WILLIE","HOWELL","4.99"
"RALPH","MADRIGAL","4.99"
"GAIL","KNIGHT","4.99"
"NICHOLAS","BARFIELD","4.99"
"VALERIE","BLACK","4.99"
"ROY","WHITING","4.99"
"BILLIE","HORTON","4.99"
"CLARA","SHAW","4.99"
"FREDDIE","DUGGAN","4.99"
"BRUCE","SCHWARZ","4.99"
"ALEX","GRESHAM","4.99"
"BRANDON","HUEY","4.99"
"MATTHEW","MAHAN","4.99"
"BRANDON","HUEY","4.99"
"EVERETT","BANDA","4.99"
"HEIDI","LARSON","4.99"
"HEIDI","LARSON","4.99"
"MINNIE","ROMERO","4.99"
"STEVE","MACKENZIE","4.99"
"SERGIO","STANFIELD","4.99"
"EVERETT","BANDA","4.99"
"JORDAN","ARCHULETA","4.99"
"ANTHONY","SCHWAB","4.99"
"ESTHER","CRAWFORD","4.99"
"LILLIE","KIM","4.99"
"HOWARD","FORTNER","4.99"
"HOWARD","FORTNER","4.99"
"OLGA","JIMENEZ","4.99"
"BOBBY","BOUDREAU","4.99"
"HILDA","HOPKINS","4.99"
"RENE","MCALISTER","4.99"
"SHANNON","FREEMAN","4.99"
"ROSA","REYNOLDS","4.99"
"RENE","MCALISTER","4.99"
"TODD","TAN","4.99"
"TERRENCE","GUNDERSON","4.99"
"ALAN","KAHN","4.99"
"ALAN","KAHN","4.99"
"CLARENCE","GAMEZ","4.99"
"PHILIP","CAUSEY","4.99"
"CALVIN","MARTEL","4.99"
"DANNY","ISOM","4.99"
"NANCY","THOMAS","4.99"
"ROBIN","HAYES","4.99"
"TONY","CARRANZA","4.99"
"MIKE","WAY","4.99"
"CARLA","GUTIERREZ","4.99"
"STANLEY","SCROGGINS","4.99"
"LILLIAN","GRIFFIN","4.99"
"NATHAN","RUNYON","4.99"
"IAN","STILL","4.99"
"NORMA","GONZALES","4.99"
"ROSEMARY","SCHMIDT","4.99"
"BRANDY","GRAVES","4.99"
"MANUEL","MURRELL","4.99"
"SARA","PERRY","4.99"
"CURTIS","IRBY","4.99"
"ALLEN","BUTTERFIELD","4.99"
"MARVIN","YEE","4.99"
"BRANDY","GRAVES","4.99"
"JANICE","WARD","4.99"
"JENNIE","TERRY","4.99"
"JENNIE","TERRY","4.99"
"NORA","HERRERA","4.99"
"MARGARET","MOORE","4.99"
"DOROTHY","TAYLOR","4.99"
"TAMARA","NGUYEN","4.99"
"JACOB","LANCE","4.99"
"JACOB","LANCE","4.99"
"JACOB","LANCE","4.99"
"CATHERINE","CAMPBELL","4.99"
"LEE","HAWKS","4.99"
"MELVIN","ELLINGTON","4.99"
"DEBRA","NELSON","4.99"
"VIRGINIA","GREEN","4.99"
"FRANCIS","SIKES","4.99"
"FRANCIS","SIKES","4.99"
"BRADLEY","MOTLEY","4.99"
"JOSEPH","JOY","4.99"
"JOEL","FRANCISCO","4.99"
"DON","BONE","4.99"
"RICKY","SHELBY","4.99"
"RICKY","SHELBY","4.99"
"REBECCA","SCOTT","4.99"
"MARGIE","WADE","4.99"
"BARRY","LOVELACE","4.99"
"KAREN","JACKSON","4.99"
"ARLENE","HARVEY","4.99"
"BRENDA","WRIGHT","4.99"
"BERNARD","COLBY","4.99"
"MICHELLE","CLARK","4.99"
"MARCUS","HIDALGO","4.99"
"STEVEN","CURLEY","4.99"
"THEODORE","CULP","4.99"
"IVAN","CROMWELL","4.99"
"WILLIE","HOWELL","4.99"
"JESSICA","HALL","4.99"
"JAY","ROBB","4.99"
"VERA","MCCOY","4.99"
"KRISTIN","JOHNSTON","4.99"
"JULIAN","VEST","4.99"
"ISAAC","OGLESBY","4.99"
"TOMMY","COLLAZO","4.99"
"TOMMY","COLLAZO","4.99"
"TOMMY","COLLAZO","4.99"
"CHRIS","BROTHERS","4.99"
"DEREK","BLAKELY","4.99"
"MARIO","CHEATHAM","4.99"
"DARYL","LARUE","4.99"
"MARY","SMITH","4.99"
"GEORGE","LINTON","4.99"
"DEBRA","NELSON","4.99"
"TARA","RYAN","4.99"
"ALVIN","DELOACH","4.99"
"GILBERT","SLEDGE","4.99"
"GORDON","ALLARD","4.99"
"AMANDA","CARTER","4.99"
"GORDON","ALLARD","4.99"
"CAROLYN","PEREZ","4.99"
"LINDA","WILLIAMS","4.99"
"LINDA","WILLIAMS","4.99"
"JORGE","OLIVARES","4.99"
"JORGE","OLIVARES","4.99"
"VIRGIL","WOFFORD","4.99"
"JULIE","SANCHEZ","4.99"
"BRANDON","HUEY","4.99"
"JULIE","SANCHEZ","4.99"
"GREGORY","MAULDIN","4.99"
"LEWIS","LYMAN","4.99"
"MARY","SMITH","4.99"
"COREY","HAUSER","4.99"
"GLORIA","COOK","4.99"
"HERMAN","DEVORE","4.99"
"ERICA","MATTHEWS","4.99"
"EVELYN","MORGAN","4.99"
"SERGIO","STANFIELD","4.99"
"VERNON","CHAPA","4.99"
"VERNON","CHAPA","4.99"
"BETH","FRANKLIN","4.99"
"MARY","SMITH","4.99"
"CLIFFORD","BOWENS","4.99"
"CLYDE","TOBIAS","4.99"
"CLYDE","TOBIAS","4.99"
"GLEN","TALBERT","4.99"
"MARLENE","WELCH","4.99"
"MARSHALL","THORN","4.99"
"RICARDO","MEADOR","4.99"
"BETH","FRANKLIN","4.99"
"ELSIE","KELLEY","4.99"
"MARSHALL","THORN","4.99"
"SUE","PETERS","4.99"
"CHARLIE","BESS","4.99"
"GILBERT","SLEDGE","4.99"
"JULIE","SANCHEZ","4.99"
"MARC","OUTLAW","4.99"
"JOHNNIE","CHISHOLM","4.99"
"ALBERTO","HENNING","4.99"
"KATHY","JAMES","4.99"
"VANESSA","SIMS","4.99"
"BRETT","CORNWELL","4.99"
"WALLACE","SLONE","4.99"
"BRETT","CORNWELL","4.99"
"NORMA","GONZALES","4.99"
"IAN","STILL","4.99"
"KRISTEN","CHAVEZ","4.99"
"PRISCILLA","LOWE","4.99"
"EVERETT","BANDA","4.99"
"NATHANIEL","ADAM","4.99"
"RAFAEL","ABNEY","4.99"
"JIMMIE","EGGLESTON","4.99"
"CHRISTOPHER","GRECO","4.99"
"JIMMIE","EGGLESTON","4.99"
"MILTON","HOWLAND","4.99"
"MILTON","HOWLAND","4.99"
"RAUL","FORTIER","4.99"
"BEN","EASTER","4.99"
"MARION","SNYDER","4.99"
"DUANE","TUBBS","4.99"
"DUANE","TUBBS","4.99"
"DUANE","TUBBS","4.99"
"RAYMOND","MCWHORTER","4.99"
"TRACY","HERRMANN","4.99"
"ANDRE","RAPP","4.99"
"MARIO","CHEATHAM","4.99"
"ROSEMARY","SCHMIDT","4.99"
"ROLAND","SOUTH","4.99"
"YOLANDA","WEAVER","4.99"
"DARRELL","POWER","4.99"
"ADRIAN","CLARY","4.99"
"ANDREW","PURDY","4.99"
"KARL","SEAL","4.99"
"CHRISTOPHER","GRECO","4.99"
"SETH","HANNON","4.99"
"VIVIAN","RUIZ","4.99"
"TYRONE","ASHER","4.99"
"JAMIE","WAUGH","4.99"
"JAMIE","WAUGH","4.99"
"NEIL","RENNER","4.99"
"TERRY","GRISSOM","4.99"
"NEIL","RENNER","4.99"
"JAVIER","ELROD","4.99"
"PHYLLIS","FOSTER","4.99"
"FERNANDO","CHURCHILL","4.99"
"KARL","SEAL","4.99"
"ERIC","ROBERT","4.99"
"MATHEW","BOLIN","4.99"
"ANA","BRADLEY","4.99"
"MATTIE","HOFFMAN","4.99"
"TERRENCE","GUNDERSON","4.99"
"LANCE","PEMBERTON","4.99"
"TERRANCE","ROUSH","4.99"
"FLORENCE","WOODS","4.99"
"KURT","EMMONS","4.99"
"KURT","EMMONS","4.99"
"DANA","HART","4.99"
"GUY","BROWNLEE","4.99"
"CLAYTON","BARBEE","4.99"
"HUGH","WALDROP","4.99"
"SAMANTHA","DUNCAN","4.99"
"CARMEN","OWENS","4.99"
"CLIFFORD","BOWENS","4.99"
"EDGAR","RHOADS","4.99"
"EDUARDO","HIATT","4.99"
"LEAH","CURTIS","4.99"
"BOB","PFEIFFER","4.99"
"JOY","GEORGE","4.99"
"KIM","CRUZ","4.99"
"RAFAEL","ABNEY","4.99"
"CASEY","MENA","4.99"
"RODNEY","MOELLER","4.99"
"CASEY","MENA","4.99"
"CASEY","MENA","4.99"
"ALLISON","STANLEY","4.99"
"NAOMI","JENNINGS","4.99"
"IVAN","CROMWELL","4.99"
"IVAN","CROMWELL","4.99"
"EDUARDO","HIATT","4.99"
"JOHNNIE","CHISHOLM","4.99"
"SIDNEY","BURLESON","4.99"
"SIDNEY","BURLESON","4.99"
"RICK","MATTOX","4.99"
"JULIAN","VEST","4.99"
"JULIAN","VEST","4.99"
"MORRIS","MCCARTER","4.99"
"FREDDIE","DUGGAN","4.99"
"WILLARD","LUMPKIN","4.99"
"FREDDIE","DUGGAN","4.99"
"WILLARD","LUMPKIN","4.99"
"DAN","PAINE","4.99"
"DEAN","SAUER","4.99"
"SALLY","PIERCE","4.99"
"FRANK","WAGGONER","4.99"
"LYNN","PAYNE","4.99"
"DEBBIE","REYES","4.99"
"WARREN","SHERROD","4.99"
"TRACY","HERRMANN","4.99"
"TOMMY","COLLAZO","4.99"
"SERGIO","STANFIELD","4.99"
"LYNN","PAYNE","4.99"
"SETH","HANNON","4.99"
"KENT","ARSENAULT","4.99"
"MARION","OCAMPO","4.99"
"MICHELE","GRANT","4.99"
"RENE","MCALISTER","4.99"
"GAIL","KNIGHT","4.99"
"BERTHA","FERGUSON","4.99"
"JOSEPH","JOY","4.99"
"FREDDIE","DUGGAN","4.99"
"WILLIE","MARKHAM","4.99"
"MINNIE","ROMERO","4.99"
"ERICA","MATTHEWS","4.99"
"CARLA","GUTIERREZ","4.99"
"AGNES","BISHOP","4.99"
"JAY","ROBB","4.99"
"JAY","ROBB","4.99"
"TERRI","VASQUEZ","4.99"
"TERRI","VASQUEZ","4.99"
"TERRI","VASQUEZ","4.99"
"OSCAR","AQUINO","4.99"
"BOBBIE","CRAIG","4.99"
"JUNE","CARROLL","4.99"
"TONI","HOLT","4.99"
"PATRICIA","JOHNSON","4.99"
"TERRI","VASQUEZ","4.99"
"MARSHALL","THORN","4.99"
"ELIZABETH","BROWN","4.99"
"MAE","FLETCHER","4.99"
"TERRI","VASQUEZ","4.99"
"LARRY","THRASHER","4.99"
"ROBERTA","HARPER","4.99"
"DOROTHY","TAYLOR","4.99"
"YOLANDA","WEAVER","4.99"
"DOROTHY","TAYLOR","4.99"
"DOROTHY","TAYLOR","4.99"
"LISA","ANDERSON","4.99"
"BARRY","LOVELACE","4.99"
"KYLE","SPURLOCK","4.99"
"ALMA","AUSTIN","4.99"
"MEGAN","PALMER","4.99"
"KRISTINA","CHAMBERS","4.99"
"SANDRA","MARTIN","4.99"
"VIRGIL","WOFFORD","4.99"
"MICHELLE","CLARK","4.99"
"VINCENT","RALSTON","4.99"
"ROSS","GREY","4.99"
"VICKI","FIELDS","4.99"
"KIMBERLY","LEE","4.99"
"KIMBERLY","LEE","4.99"
"TONYA","CHAPMAN","4.99"
"TONYA","CHAPMAN","4.99"
"MIKE","WAY","4.99"
"JOSE","ANDREW","4.99"
"LUIS","YANEZ","4.99"
"MELISSA","KING","4.99"
"ANNA","HILL","4.99"
"ELIZABETH","BROWN","4.99"
"ERNEST","STEPP","4.99"
"COURTNEY","DAY","4.99"
"RICARDO","MEADOR","4.99"
"JESSIE","BANKS","4.99"
"MARTHA","GONZALEZ","4.99"
"VICTOR","BARKLEY","4.99"
"DEBRA","NELSON","4.99"
"JORGE","OLIVARES","4.99"
"NATALIE","MEYER","4.99"
"STEPHANIE","MITCHELL","4.99"
"GEORGE","LINTON","4.99"
"VICTOR","BARKLEY","4.99"
"CHRISTINE","ROBERTS","4.99"
"CHRISTINE","ROBERTS","4.99"
"AGNES","BISHOP","4.99"
"JOSE","ANDREW","4.99"
"ANN","EVANS","4.99"
"NINA","SOTO","4.99"
"HARRY","ARCE","4.99"
"TIMOTHY","BUNN","4.99"
"BENJAMIN","VARNEY","4.99"
"JUSTIN","NGO","4.99"
"BEATRICE","ARNOLD","4.99"
"TERESA","ROGERS","4.99"
"JEAN","BELL","4.99"
"DEBBIE","REYES","4.99"
"CARL","ARTIS","4.99"
"JORGE","OLIVARES","4.99"
"EVA","RAMOS","4.99"
"NICOLE","PETERSON","4.99"
"JUDY","GRAY","4.99"
"JASON","MORRISSEY","4.99"
"GLENN","PULLEN","4.99"
"CHRISTINA","RAMIREZ","4.99"
"KATHY","JAMES","4.99"
"BEVERLY","BROOKS","4.99"
"DENISE","KELLY","4.99"
"WILLIAM","SATTERFIELD","4.99"
"DENISE","KELLY","4.99"
"TAMMY","SANDERS","4.99"
"MARCIA","DEAN","4.99"
"PATRICK","NEWSOM","4.99"
"TANYA","GILBERT","4.99"
"JEANETTE","GREENE","4.99"
"RACHEL","BARNES","4.99"
"PATRICK","NEWSOM","4.99"
"NINA","SOTO","4.99"
"JOE","GILLILAND","4.99"
"HAZEL","WARREN","4.99"
"MARLENE","WELCH","4.99"
"SARA","PERRY","4.99"
"GARY","COY","4.99"
"GLENDA","FRAZIER","4.99"
"GLENDA","FRAZIER","4.99"
"LAWRENCE","LAWTON","4.99"
"LEWIS","LYMAN","4.99"
"KEITH","RICO","4.99"
"PATRICIA","JOHNSON","4.99"
"LOIS","BUTLER","4.99"
"LOIS","BUTLER","4.99"
"PHYLLIS","FOSTER","4.99"
"TIMOTHY","BUNN","4.99"
"PAULA","BRYANT","4.99"
"DIANA","ALEXANDER","4.99"
"DIANA","ALEXANDER","4.99"
"LAWRENCE","LAWTON","4.99"
"ROY","WHITING","4.99"
"EMILY","DIAZ","4.99"
"EMMA","BOYD","4.99"
"PEGGY","MYERS","4.99"
"PAULINE","HENRY","4.99"
"ESTHER","CRAWFORD","4.99"
"GLADYS","HAMILTON","4.99"
"DONALD","MAHON","4.99"
"NORA","HERRERA","4.99"
"CONNIE","WALLACE","4.99"
"CONNIE","WALLACE","4.99"
"CONNIE","WALLACE","4.99"
"DON","BONE","4.99"
"FRED","WHEAT","4.99"
"CHARLOTTE","HUNTER","4.99"
"ALEXANDER","FENNELL","4.99"
"TRACY","COLE","4.99"
"NICHOLAS","BARFIELD","4.99"
"MARGIE","WADE","4.99"
"ROSA","REYNOLDS","4.99"
"ERNEST","STEPP","4.99"
"CINDY","FISHER","4.99"
"GRACE","ELLIS","4.99"
"MARGIE","WADE","4.99"
"GRACE","ELLIS","4.99"
"WILLIAM","SATTERFIELD","4.99"
"WENDY","HARRISON","4.99"
"ROBERT","BAUGHMAN","4.99"
"CASSANDRA","WALTERS","4.99"
"KIM","CRUZ","4.99"
"CARRIE","PORTER","4.99"
"RONALD","WEINER","4.99"
"THELMA","MURRAY","4.99"
"CLARENCE","GAMEZ","4.99"
"THELMA","MURRAY","4.99"
"CASSANDRA","WALTERS","4.99"
"MARK","RINEHART","4.99"
"VELMA","LUCAS","4.99"
"ETHEL","WEBB","4.99"
"ETHEL","WEBB","4.99"
"ELAINE","STEVENS","4.99"
"ELLEN","SIMPSON","4.99"
"PENNY","NEAL","4.99"
"MARJORIE","TUCKER","4.99"
"PENNY","NEAL","4.99"
"CARRIE","PORTER","4.99"
"CHARLOTTE","HUNTER","4.99"
"MONICA","HICKS","4.99"
"MONICA","HICKS","4.99"
"DARYL","LARUE","4.99"
"ELIZABETH","BROWN","4.99"
"PAULINE","HENRY","4.99"
"ANTONIO","MEEK","4.99"
"JUANITA","MASON","4.99"
"ETHEL","WEBB","4.99"
"RHONDA","KENNEDY","4.99"
"HENRY","BILLINGSLEY","4.99"
"DORA","MEDINA","4.99"
"CAROLINE","BOWMAN","4.99"
"SHEILA","WELLS","4.99"
"SYLVIA","ORTIZ","4.99"
"EVA","RAMOS","4.99"
"TANYA","GILBERT","4.99"
"DEBBIE","REYES","4.99"
"APRIL","BURNS","4.99"
"THELMA","MURRAY","4.99"
"RUBEN","GEARY","4.99"
"LUCILLE","HOLMES","4.99"
"NORMAN","CURRIER","4.99"
"JAMIE","RICE","4.99"
"COLLEEN","BURTON","4.99"
"JOANNE","ROBERTSON","4.99"
"STACEY","MONTGOMERY","4.99"
"ELEANOR","HUNT","4.99"
"GLENN","PULLEN","4.99"
"EDGAR","RHOADS","4.99"
"MICHELE","GRANT","4.99"
"MABEL","HOLLAND","4.99"
"DIANNE","SHELTON","4.99"
"DARLENE","ROSE","4.99"
"MAE","FLETCHER","4.99"
"VERONICA","STONE","4.99"
"TRACEY","BARRETT","4.99"
"GRACE","ELLIS","4.99"
"GERALDINE","PERKINS","4.99"
"EDITH","MCDONALD","4.99"
"JENNIFER","DAVIS","4.99"
"JOANN","GARDNER","4.99"
"ELEANOR","HUNT","4.99"
"TERRY","CARLSON","4.99"
"CLIFTON","MALCOLM","4.99"
"MIRIAM","MCKINNEY","4.99"
"SALLY","PIERCE","4.99"
"SALLY","PIERCE","4.99"
"ELLEN","SIMPSON","4.99"
"GRACE","ELLIS","4.99"
"MARIO","CHEATHAM","4.99"
"REGINA","BERRY","4.99"
"BENJAMIN","VARNEY","4.99"
"MICHAEL","SILVERMAN","4.99"
"MICHAEL","SILVERMAN","4.99"
"AUDREY","RAY","4.99"
"WENDY","HARRISON","4.99"
"JUNE","CARROLL","4.99"
"JAVIER","ELROD","4.99"
"LISA","ANDERSON","4.99"
"CRYSTAL","FORD","4.99"
"MARION","SNYDER","4.99"
"LEON","BOSTIC","4.99"
"TERRY","CARLSON","4.99"
"DANA","HART","4.99"
"DANA","HART","4.99"
"DAWN","SULLIVAN","4.99"
"ANNE","POWELL","4.99"
"ANA","BRADLEY","4.99"
"ANA","BRADLEY","4.99"
"BEVERLY","BROOKS","4.99"
"IDA","ANDREWS","4.99"
"SHELLY","WATTS","4.99"
"VIVIAN","RUIZ","4.99"
"ROBERTA","HARPER","4.99"
"GREG","ROBINS","4.99"
"RAMONA","HALE","4.99"
"KATIE","ELLIOTT","4.99"
"KATIE","ELLIOTT","4.99"
"SUE","PETERS","4.99"
"ALICE","STEWART","4.99"
"DONNA","THOMPSON","4.99"
"CATHERINE","CAMPBELL","4.99"
"BETH","FRANKLIN","4.99"
"MARIE","TURNER","4.99"
"TONYA","CHAPMAN","4.99"
"TONYA","CHAPMAN","4.99"
"AMY","LOPEZ","4.99"
"ROSEMARY","SCHMIDT","4.99"
"STACEY","MONTGOMERY","4.99"
"STACEY","MONTGOMERY","4.99"
"PAULA","BRYANT","4.99"
"ERIKA","PENA","4.99"
"KRISTIN","JOHNSTON","4.99"
"CAROL","GARCIA","4.99"
"NORMA","GONZALES","4.99"
"JOHNNIE","CHISHOLM","4.99"
"SALVADOR","TEEL","4.99"
"PHYLLIS","FOSTER","4.99"
"IVAN","CROMWELL","4.99"
"MICHELLE","CLARK","4.99"
"DERRICK","BOURQUE","4.99"
"ARLENE","HARVEY","4.99"
"IVAN","CROMWELL","4.99"
"COLLEEN","BURTON","4.99"
"KELLY","KNOTT","4.99"
"TAMARA","NGUYEN","4.99"
"DAVID","ROYAL","4.99"
"TINA","SIMMONS","4.99"
"KEN","PREWITT","4.99"
"CONSTANCE","REID","4.99"
"LOIS","BUTLER","4.99"
"LEWIS","LYMAN","4.99"
"JACKIE","LYNCH","4.99"
"DARREN","WINDHAM","4.99"
"MARCIA","DEAN","4.99"
"TANYA","GILBERT","4.99"
"TANYA","GILBERT","4.99"
"CHRISTOPHER","GRECO","4.99"
"MARK","RINEHART","4.99"
"HARVEY","GUAJARDO","4.99"
"MATTIE","HOFFMAN","4.99"
"BRAD","MCCURDY","4.99"
"KATIE","ELLIOTT","4.99"
"WILLIE","HOWELL","4.99"
"MARION","SNYDER","4.99"
"LYDIA","BURKE","4.99"
"VIOLA","HANSON","4.99"
"RUBY","WASHINGTON","4.99"
"MARIAN","MENDOZA","4.99"
"DAVID","ROYAL","4.99"
"IVAN","CROMWELL","4.99"
"JESSICA","HALL","4.99"
"DORA","MEDINA","4.99"
"JO","FOWLER","4.99"
"EDWARD","BAUGH","4.99"
"MAXINE","SILVA","4.99"
"JACQUELINE","LONG","4.99"
"MAXINE","SILVA","4.99"
"RICKY","SHELBY","4.99"
"FREDERICK","ISBELL","4.99"
"LOUISE","JENKINS","4.99"
"LENA","JENSEN","4.99"
"ALFREDO","MCADAMS","4.99"
"DEANNA","BYRD","4.99"
"PATSY","DAVIDSON","4.99"
"MATTHEW","MAHAN","4.99"
"LESLIE","SEWARD","4.99"
"HILDA","HOPKINS","4.99"
"HILDA","HOPKINS","4.99"
"JOHN","FARNSWORTH","4.99"
"BRANDON","HUEY","4.99"
"JOSE","ANDREW","4.99"
"SHAWN","HEATON","4.99"
"ALAN","KAHN","4.99"
"CARLOS","COUGHLIN","4.99"
"MARGARET","MOORE","4.99"
"LAURA","RODRIGUEZ","4.99"
"ANDREA","HENDERSON","4.99"
"LARRY","THRASHER","4.99"
"NAOMI","JENNINGS","4.99"
"KARL","SEAL","4.99"
"TONI","HOLT","4.99"
"RAMONA","HALE","4.99"
"DONALD","MAHON","4.99"
"KENNETH","GOODEN","4.99"
"STEVEN","CURLEY","4.99"
"MATTHEW","MAHAN","4.99"
"JOSE","ANDREW","4.99"
"ANDREW","PURDY","4.99"
"MARILYN","ROSS","4.99"
"ARTHUR","SIMPKINS","4.99"
"JUAN","FRALEY","4.99"
"DAISY","BATES","4.99"
"RACHEL","BARNES","4.99"
